,Time,Till,Transaction,Operator No,Employee,Customer No,Item,Comment,Retail Value,Sales,Promotion Amount,Discount %,Discretionary Discount,Quantity,M. Order No.
,16:13:06,11,57595,902905,Jade Hayley,,505486538823,,187,187,,,,1,
05/09/2017,Transaction 57595 Total,,,,,,,,187,187,,,,1,
,13:19:13,68,76401,902665,Pagorete Renato,100606241,505486538823,,383,368.74,-14.26,,,1,
,13:19:13,68,76401,902665,Pagorete Renato,100606241,505486583757,,20,19.26,-0.74,,,1,
05/09/2017,Transaction 76401 Total,,,,,,,,403,388,-15,,,2,
,15:45:35,68,76417,902586,Tunney Paisley,100521108,505486538822,,15,15,,,,1,
,15:45:35,68,76417,902586,Tunney Paisley,100521108,505486538823,xrsc9d wg,250,250,,,,1,
05/09/2017,Transaction 76417 Total,,,,,,,,265,265,,,,2,
,15:59:48,68,76420,902586,Tunney Paisley,100606285,505486538823,daith,30,28.59,-1.41,,,1,
,15:59:48,68,76420,902586,Tunney Paisley,100606285,505486538823,xeth1695cz rg,287,273.41,-13.59,,,1,
05/09/2017,Transaction 76420 Total,,,,,,,,317,302,-15,,,2,
,16:29:06,68,76424,902586,Tunney Paisley,100606291,505486538823,xshstar wg,128,115.02,-12.98,,,1,
,16:29:06,68,76424,902586,Tunney Paisley,100606291,505486583757,,20,17.98,-2.02,,,1,
05/09/2017,Transaction 76424 Total,,,,,,,,148,133,-15,,,2,
,16:31:45,68,76425,902586,Tunney Paisley,100606295,505486538823,,100,87.5,-12.5,,,1,
,16:31:45,68,76425,902586,Tunney Paisley,100606295,505486583757,,20,17.5,-2.5,,,1,
05/09/2017,Transaction 76425 Total,,,,,,,,120,105,-15,,,2,
,16:41:12,68,76428,902586,Tunney Paisley,,505486538823,xpaisld wg,128,128,,,,1,
,16:41:12,68,76428,902586,Tunney Paisley,,505486538823,xshstar wg,-128,-128,,,,-1,
05/09/2017,Transaction 76428 Total,,,,,,,,0,0,,,,0,
,17:00:43,68,76429,902586,Tunney Paisley,100371912,505486538822,,15,15,,,,1,
,17:00:43,68,76429,902586,Tunney Paisley,100371912,505486538823,xpaisld wg,128,128,,,,1,
,17:00:43,68,76429,902586,Tunney Paisley,100371912,505486538823,xr65 wg,100,100,,,,1,
,17:00:43,68,76429,902586,Tunney Paisley,100371912,505486583757,,20,20,,,,1,
05/09/2017,Transaction 76429 Total,,,,,,,,263,263,,,,4,
,17:50:36,68,76435,902376,Wilkinson India Megan,100306428,505486538823,xet65d wg,383,383,,,,1,
,17:50:36,68,76435,902376,Wilkinson India Megan,100306428,505486538823,xetiv65d wg,693,693,,,,1,
,17:50:36,68,76435,902376,Wilkinson India Megan,100306428,505486538823,xsc15d rg ,178,178,,,,1,
05/09/2017,Transaction 76435 Total,,,,,,,,1254,1254,,,,3,
,19:40:44,68,76444,902665,Pagorete Renato,100581326,505486538823,xet11d rg,-707,-707,,,,-1,
,19:40:44,68,76444,902665,Pagorete Renato,100581326,505486538823,xet95d26 rg,534,534,,,,1,
05/09/2017,Transaction 76444 Total,,,,,,,,-173,-173,,,,0,
,11:20:31,92,81895,902586,Tunney Paisley,,505486538823,xfl3d rg,228,228,,,,1,
,11:20:31,92,81895,902586,Tunney Paisley,,505486538824,,30,30,,,,2,
05/09/2017,Transaction 81895 Total,,,,,,,,258,258,,,,3,
,11:55:02,92,81903,902586,Tunney Paisley,,505486538823,xsc12d rg,160,160,,,,1,
05/09/2017,Transaction 81903 Total,,,,,,,,160,160,,,,1,
,13:26:50,92,81913,902586,Tunney Paisley,100606242,505486538823,xcn65bkd rg,593,587.44,-5.56,,,1,
,13:26:50,92,81913,902586,Tunney Paisley,100606242,505486538823,xfl55d rg,958,949.02,-8.98,,,2,
,13:26:50,92,81913,902586,Tunney Paisley,100606242,505486538824,,30,29.72,-0.28,,,2,
,13:26:50,92,81913,902586,Tunney Paisley,100606242,505486583757,,20,19.82,-0.18,,,1,
05/09/2017,Transaction 81913 Total,,,,,,,,1601,1586,-15,,,6,
,13:31:20,92,81914,902413,Bottaro Alana,100532614,505486538823,e3ptr83d rg,907,907,,,,1,
05/09/2017,Transaction 81914 Total,,,,,,,,907,907,,,,1,
,13:55:36,92,81920,902376,Wilkinson India Megan,,505486538823,xet8d22 wg,474,474,,,,1,
,13:55:36,92,81920,902376,Wilkinson India Megan,,505486583757,,20,20,,,,1,
05/09/2017,Transaction 81920 Total,,,,,,,,494,494,,,,2,
,13:56:46,92,81921,902376,Wilkinson India Megan,,505486538822,,15,15,,,,1,
05/09/2017,Transaction 81921 Total,,,,,,,,15,15,,,,1,
,14:46:10,92,81926,902586,Tunney Paisley,100606260,505486538823,xiv2d wg,260,254.97,-5.03,,,1,
,14:46:10,92,81926,902586,Tunney Paisley,100606260,505486538823,xiv3d wg,515,505.03,-9.97,,,1,
05/09/2017,Transaction 81926 Total,,,,,,,,775,760,-15,,,2,
,15:18:45,92,81932,902586,Tunney Paisley,100606271,505486538823,xsc15d rg,178,164.16,-13.84,,,1,
,15:18:45,92,81932,902586,Tunney Paisley,100606271,505486538824,,15,13.84,-1.16,,,1,
05/09/2017,Transaction 81932 Total,,,,,,,,193,178,-15,,,2,
,15:55:37,92,81938,902413,Bottaro Alana,961664,505486538823,xpaisrd yg,128,128,,,,1,
,15:55:37,92,81938,902413,Bottaro Alana,961664,505486583760,,30,30,,,,1,
05/09/2017,Transaction 81938 Total,,,,,,,,158,158,,,,2,
