,Time,Till,Transaction,Operator No,Employee,Customer No,Item,Comment,Retail Value,Sales,Promotion Amount,Discount %,Discretionary Discount,Quantity
,10:12:44,68,53748,902586,Tunney Paisley,764678,505486538823,xet65d wg,383,383,,,,1
,10:12:44,68,53748,902586,Tunney Paisley,764678,505486538824,,15,15,,,,1
8/10/2016,Transaction 53748 Total,,,,,,,,398,398,,,,2
,10:34:34,68,53751,902586,Tunney Paisley,,505486538823,x4btrd yg,287,287,,,,1
,10:34:34,68,53751,902586,Tunney Paisley,,505486538823,xsc12d yg,159,159,,,,1
,10:34:34,68,53751,902586,Tunney Paisley,,505486538824,,15,15,,,,1
,10:34:34,68,53751,902586,Tunney Paisley,,505486538825,,20,20,,,,1
8/10/2016,Transaction 53751 Total,,,,,,,,481,481,,,,4
,10:54:13,68,53754,902376,Wilkinson India Megan,,505486538823,x5pa65d2 wg,866,866,,,,1
,10:54:13,68,53754,902376,Wilkinson India Megan,,505486538823,xfl45d wg ,319,319,,,,1
,10:54:13,68,53754,902376,Wilkinson India Megan,,505486538825,,20,20,,,,1
,10:54:13,68,53754,902376,Wilkinson India Megan,,505486538826,,30,30,,,,1
8/10/2016,Transaction 53754 Total,,,,,,,,1235,1235,,,,4
,11:32:51,68,53765,902586,Tunney Paisley,10437977,505486538822,,15,15,,,,1
,11:32:51,68,53765,902586,Tunney Paisley,10437977,505486538823,xr95 yg,112,112,,,,1
8/10/2016,Transaction 53765 Total,,,,,,,,127,127,,,,2
,11:52:40,68,53768,902586,Tunney Paisley,,505486538822,,15,15,,,,1
,11:52:40,68,53768,902586,Tunney Paisley,,505486538823,xr8 wg,106,106,,,,1
8/10/2016,Transaction 53768 Total,,,,,,,,121,121,,,,2
,11:56:41,68,53769,902586,Tunney Paisley,,505486538823,xr8 wg,106,106,,,,1
,11:56:41,68,53769,902586,Tunney Paisley,,505486538825,,20,20,,,,1
8/10/2016,Transaction 53769 Total,,,,,,,,126,126,,,,2
,12:07:48,68,53772,902586,Tunney Paisley,,505486538823,x3dtrd yg,200,200,,,,1
,12:07:48,68,53772,902586,Tunney Paisley,,505486538825,,20,20,,,,1
8/10/2016,Transaction 53772 Total,,,,,,,,220,220,,,,2
,12:19:25,68,53775,902586,Tunney Paisley,902665,505486538823,xpaisld rg,128,128,,,,1
,12:19:25,68,53775,902586,Tunney Paisley,902665,505486538823,xr35pg8 rg,255,255,,,,1
,12:19:25,68,53775,902586,Tunney Paisley,902665,505486538825,,20,20,,,,1
8/10/2016,Transaction 53775 Total,,,,,,,,403,403,,,,3
,12:30:47,68,53778,902586,Tunney Paisley,100441769,505486538823,x4btrop yellow,160,160,,,,1
,12:30:47,68,53778,902586,Tunney Paisley,100441769,505486538826,,30,30,,,,1
8/10/2016,Transaction 53778 Total,,,,,,,,190,190,,,,2
,12:36:19,68,53779,902586,Tunney Paisley,,505486538823,xett565 rose,542,542,,,,1
8/10/2016,Transaction 53779 Total,,,,,,,,542,542,,,,1
